FIPS;Admin2;Province_State;Country_Region;Last_Update;Lat;Long_;Confirmed;Deaths;Recovered;Active;Combined_Key;Incident_Rate;Case_Fatality_Ratio;Incidence_Rate;Case-Fatality_Ratio;New_Cases;New_Deaths
6037.0;Los Angeles;California;US;2020-02-04T23:25:00;3.430.828.379;-1.182.282.411;4045;78;0.0;3967;Los Angeles, California, US;;;;;4045;78
6037.0;Los Angeles;California;US;2020-03-22T23:45:00;3.430.828.379;-1.182.282.411;407;5;0.0;402;Los Angeles, California, US;;;;;-3638;-73
6037.0;Los Angeles;California;US;2020-03-23T23:19:34;3.430.828.379;-1.182.282.411;536;7;0.0;529;Los Angeles, California, US;;;;;129;2
6037.0;Los Angeles;California;US;2020-03-24T23:37:31;3.430.828.379;-1.182.282.411;662;11;0.0;651;Los Angeles, California, US;;;;;126;4
6037.0;Los Angeles;California;US;2020-03-25T23:33:19;3.430.828.379;-1.182.282.411;812;13;0.0;799;Los Angeles, California, US;;;;;150;2
6037.0;Los Angeles;California;US;2020-03-26T23:48:35;3.430.828.379;-1.182.282.411;1229;21;0.0;1208;Los Angeles, California, US;;;;;417;8
6037.0;Los Angeles;California;US;2020-03-27T22:14:55;3.430.828.379;-1.182.282.411;1465;26;0.0;1439;Los Angeles, California, US;;;;;236;5
6037.0;Los Angeles;California;US;2020-03-28T23:05:00;3.430.828.379;-1.182.282.411;1465;26;0.0;1439;Los Angeles, California, US;;;;;0;0
6037.0;Los Angeles;California;US;2020-03-29T23:08:00;3.430.828.379;-1.182.282.411;1829;32;0.0;1797;Los Angeles, California, US;;;;;364;6
6037.0;Los Angeles;California;US;2020-03-30T22:52:00;3.430.828.379;-1.182.282.411;2474;44;0.0;2430;Los Angeles, California, US;;;;;645;12
6037.0;Los Angeles;California;US;2020-03-31T23:43:56;3.430.828.379;-1.182.282.411;3019;54;0.0;2965;Los Angeles, California, US;;;;;545;10
6037.0;Los Angeles;California;US;2020-04-01T21:58:49;3.430.828.379;-1.182.282.411;3518;64;0.0;3454;Los Angeles, California, US;;;;;499;10
6037.0;Los Angeles;California;US;2020-04-03T22:46:37;3.430.828.379;-1.182.282.411;4566;89;0.0;4477;Los Angeles, California, US;;;;;1048;25
6037.0;Los Angeles;California;US;2020-04-04T23:34:00;3.430.828.379;-1.182.282.411;4605;93;0.0;4512;Los Angeles, California, US;;;;;39;4
6037.0;Los Angeles;California;US;2020-04-05T23:06:45;3.430.828.379;-1.182.282.411;5955;132;0.0;5823;Los Angeles, California, US;;;;;1350;39
6037.0;Los Angeles;California;US;2020-04-06T23:22:00;3.430.828.379;-1.182.282.411;6377;147;0.0;6230;Los Angeles, California, US;;;;;422;15
6037.0;Los Angeles;California;US;2020-04-07T23:04:49;3.430.828.379;-1.182.282.411;6936;169;0.0;6767;Los Angeles, California, US;;;;;559;22
6037.0;Los Angeles;California;US;2020-04-08T22:51:58;3.430.828.379;-1.182.282.411;7559;198;0.0;7361;Los Angeles, California, US;;;;;623;29
6037.0;Los Angeles;California;US;2020-04-09T23:02:37;3.430.828.379;-1.182.282.411;7955;223;0.0;7732;Los Angeles, California, US;;;;;396;25
6037.0;Los Angeles;California;US;2020-04-10T22:54:07;3.430.828.379;-1.182.282.411;8443;242;0.0;8201;Los Angeles, California, US;;;;;488;19
6037.0;Los Angeles;California;US;2020-04-11T22:45:33;3.430.828.379;-1.182.282.411;8453;244;0.0;8209;Los Angeles, California, US;;;;;10;2
6037.0;Los Angeles;California;US;2020-04-12T23:18:00;3.430.828.379;-1.182.282.411;8894;269;0.0;8625;Los Angeles, California, US;;;;;441;25
6037.0;Los Angeles;California;US;2020-04-13T23:07:54;3.430.828.379;-1.182.282.411;9433;322;0.0;9111;Los Angeles, California, US;;;;;539;53
6037.0;Los Angeles;California;US;2020-04-14T23:33:31;3.430.828.379;-1.182.282.411;10047;360;0.0;9687;Los Angeles, California, US;;;;;614;38
6037.0;Los Angeles;California;US;2020-04-15T22:56:51;3.430.828.379;-1.182.282.411;10517;405;0.0;10112;Los Angeles, California, US;;;;;470;45
6037.0;Los Angeles;California;US;2020-04-16T23:30:51;3.430.828.379;-1.182.282.411;10854;457;0.0;10397;Los Angeles, California, US;;;;;337;52
6037.0;Los Angeles;California;US;2020-04-17T23:30:52;3.430.828.379;-1.182.282.411;11400;497;0.0;10903;Los Angeles, California, US;;;;;546;40
6037.0;Los Angeles;California;US;2020-04-18T22:32:47;3.430.828.379;-1.182.282.411;12021;576;0.0;11445;Los Angeles, California, US;;;;;621;79
6037.0;Los Angeles;California;US;2020-04-19T23:41:01;3.430.828.379;-1.182.282.411;12341;600;0.0;11741;Los Angeles, California, US;;;;;320;24
6037.0;Los Angeles;California;US;2020-04-20T23:36:47;3.430.828.379;-1.182.282.411;13823;619;0.0;13204;Los Angeles, California, US;;;;;1482;19
6037.0;Los Angeles;California;US;2020-04-21T23:30:50;3.430.828.379;-1.182.282.411;15153;663;0.0;14490;Los Angeles, California, US;;;;;1330;44
6037.0;Los Angeles;California;US;2020-04-22T23:30:53;3.430.828.379;-1.182.282.411;16447;732;0.0;15715;Los Angeles, California, US;;;;;1294;69
6037.0;Los Angeles;California;US;2020-04-24T03:30:50;3.430.828.379;-1.182.282.411;17537;797;0.0;16740;Los Angeles, California, US;;;;;1090;65
6037.0;Los Angeles;California;US;2020-04-25T06:30:53;3.430.828.379;-1.182.282.411;18545;850;0.0;17695;Los Angeles, California, US;;;;;1008;53
6037.0;Los Angeles;California;US;2020-04-26T02:30:51;3.430.828.379;-1.182.282.411;19133;895;0.0;18238;Los Angeles, California, US;;;;;588;45
6037.0;Los Angeles;California;US;2020-04-27T02:30:52;3.430.828.379;-1.182.282.411;19567;916;0.0;18651;Los Angeles, California, US;;;;;434;21
6037.0;Los Angeles;California;US;2020-04-28T02:30:51;3.430.828.379;-1.182.282.411;20423;944;0.0;19479;Los Angeles, California, US;;;;;856;28
6037.0;Los Angeles;California;US;2020-04-29T02:32:29;3.430.828.379;-1.182.282.411;20996;1002;0.0;19994;Los Angeles, California, US;;;;;573;58
6037.0;Los Angeles;California;US;2020-04-30T02:32:27;3.430.828.379;-1.182.282.411;22485;1056;0.0;21429;Los Angeles, California, US;;;;;1489;54
6037.0;Los Angeles;California;US;2020-05-01T02:32:28;3.430.828.379;-1.182.282.411;23220;1111;0.0;22109;Los Angeles, California, US;;;;;735;55
6037.0;Los Angeles;California;US;2020-05-02T02:32:27;3.430.828.379;-1.182.282.411;24262;1174;0.0;23088;Los Angeles, California, US;;;;;1042;63
6037.0;Los Angeles;California;US;2020-05-03T02:32:28;3.430.828.379;-1.182.282.411;24894;1209;0.0;23685;Los Angeles, California, US;;;;;632;35
6037.0;Los Angeles;California;US;2020-05-04T02:32:28;3.430.828.379;-1.182.282.411;25699;1231;0.0;24468;Los Angeles, California, US;;;;;805;22
6037.0;Los Angeles;California;US;2020-05-05T02:32:34;3.430.828.379;-1.182.282.411;26225;1257;0.0;24968;Los Angeles, California, US;;;;;526;26
6037.0;Los Angeles;California;US;2020-05-06T02:32:31;3.430.828.379;-1.182.282.411;27836;1315;0.0;26521;Los Angeles, California, US;;;;;1611;58
6037.0;Los Angeles;California;US;2020-05-07T02:32:28;3.430.828.379;-1.182.282.411;28665;1369;0.0;27296;Los Angeles, California, US;;;;;829;54
6037.0;Los Angeles;California;US;2020-05-08T02:32:32;3.430.828.379;-1.182.282.411;29511;1418;0.0;28093;Los Angeles, California, US;;;;;846;49
6037.0;Los Angeles;California;US;2020-05-09T02:32:35;3.430.828.379;-1.182.282.411;30319;1470;0.0;28849;Los Angeles, California, US;;;;;808;52
6037.0;Los Angeles;California;US;2020-05-10T02:32:30;3.430.828.379;-1.182.282.411;31241;1515;0.0;29726;Los Angeles, California, US;;;;;922;45
6037.0;Los Angeles;California;US;2020-05-11T02:32:30;3.430.828.379;-1.182.282.411;31703;1531;0.0;30172;Los Angeles, California, US;;;;;462;16
6037.0;Los Angeles;California;US;2020-05-12T03:32:27;3.430.828.379;-1.182.282.411;32263;1570;0.0;30693;Los Angeles, California, US;;;;;560;39
6037.0;Los Angeles;California;US;2020-05-13T03:32:26;3.430.828.379;-1.182.282.411;33211;1616;0.0;31595;Los Angeles, California, US;;;;;948;46
6037.0;Los Angeles;California;US;2020-05-14T03:32:28;3.430.828.379;-1.182.282.411;34538;1660;0.0;32878;Los Angeles, California, US;;;;;1327;44
6037.0;Los Angeles;California;US;2020-05-15T02:33:02;3.430.828.379;-1.182.282.411;35392;1711;0.0;33681;Los Angeles, California, US;;;;;854;51
6037.0;Los Angeles;California;US;2020-05-16T02:32:19;3.430.828.379;-1.182.282.411;36316;1753;0.0;34563;Los Angeles, California, US;;;;;924;42
6037.0;Los Angeles;California;US;2020-05-17T02:32:32;3.430.828.379;-1.182.282.411;37360;1793;0.0;35567;Los Angeles, California, US;;;;;1044;40
6037.0;Los Angeles;California;US;2020-05-18T02:32:21;3.430.828.379;-1.182.282.411;38011;1821;0.0;36190;Los Angeles, California, US;;;;;651;28
6037.0;Los Angeles;California;US;2020-05-19T02:32:18;3.430.828.379;-1.182.282.411;38458;1840;0.0;36618;Los Angeles, California, US;;;;;447;19
6037.0;Los Angeles;California;US;2020-05-20T02:32:19;3.430.828.379;-1.182.282.411;39573;1913;0.0;37660;Los Angeles, California, US;;;;;1115;73
6037.0;Los Angeles;California;US;2020-05-21T02:32:48;3.430.828.379;-1.182.282.411;40895;1973;0.0;38922;Los Angeles, California, US;;;;;1322;60
6037.0;Los Angeles;California;US;2020-05-22T02:36:51;3.430.828.379;-1.182.282.411;42037;2016;0.0;40021;Los Angeles, California, US;;;;;1142;43
6037.0;Los Angeles;California;US;2020-05-23T02:32:42;3.430.828.379;-1.182.282.411;43070;2053;0.0;41017;Los Angeles, California, US;;;;;1033;37
6037.0;Los Angeles;California;US;2020-05-24T02:32:43;3.430.828.379;-1.182.282.411;44121;2092;0.0;42029;Los Angeles, California, US;;;;;1051;39
6037.0;Los Angeles;California;US;2020-05-25T02:32:44;3.430.828.379;-1.182.282.411;45017;2106;0.0;42911;Los Angeles, California, US;;;;;896;14
6037.0;Los Angeles;California;US;2020-05-26T02:32:35;3.430.828.379;-1.182.282.411;46023;2116;0.0;43907;Los Angeles, California, US;;;;;1006;10
6037.0;Los Angeles;California;US;2020-05-27T02:32:31;3.430.828.379;-1.182.282.411;47845;2145;0.0;45700;Los Angeles, California, US;;;;;1822;29
6037.0;Los Angeles;California;US;2020-05-28T02:32:31;3.430.828.379;-1.182.282.411;48761;2201;0.0;46560;Los Angeles, California, US;;;;;916;56
6037.0;Los Angeles;California;US;2020-05-29T02:32:50;3.430.828.379;-1.182.282.411;49860;2241;0.0;47619;Los Angeles, California, US;;;;;1099;40
6037.0;Los Angeles;California;US;2020-05-30T02:32:48;3.430.828.379;-1.182.282.411;51678;2294;0.0;49384;Los Angeles, California, US;;;5.147.669.010.799.460;4.439.026.278.106.730;1818;53
6037.0;Los Angeles;California;US;2020-05-31T02:32:45;3.430.828.379;-1.182.282.411;53746;2339;0.0;51407;Los Angeles, California, US;;;5.353.663.428.430.430;4.351.951.773.155.210;2068;45
6037.0;Los Angeles;California;US;2020-06-01T02:32:46;3.430.828.379;-1.182.282.411;55001;2362;0.0;52639;Los Angeles, California, US;;;5.478.674.547.447.290;4.294.467.373.320.480;1255;23
6037.0;Los Angeles;California;US;2020-06-02T02:33:08;3.430.828.379;-1.182.282.411;56011;2386;0.0;53625;Los Angeles, California, US;;;5.579.281.105.381.180;4.259.877.524.057.770;1010;24
6037.0;Los Angeles;California;US;2020-06-03T02:33:13;3.430.828.379;-1.182.282.411;57219;2448;0.0;54771;Los Angeles, California, US;;;5.699.610.533.088.250;4.278.299.166.360.820;1208;62
6037.0;Los Angeles;California;US;2020-06-04T02:33:14;3.430.828.379;-1.182.282.411;58261;2489;0.0;55772;Los Angeles, California, US;;;5.803.404.625.530.930;4.272.154.614.579.220;1042;41
6037.0;Los Angeles;California;US;2020-06-05T02:33:06;3.430.828.379;-1.182.282.411;59692;2532;0.0;57160;Los Angeles, California, US;;;5.945.947.184.346.170;42.417.744.421.363;1431;43
6037.0;Los Angeles;California;US;2020-06-06T02:33:00;3.430.828.379;-1.182.282.411;61068;2569;0.0;58499;Los Angeles, California, US;;;6.083.011.168.224.420;4.206.785.878.037.590;1376;37
6037.0;Los Angeles;California;US;2020-06-07T03:53:30;3.430.828.379;-1.182.282.411;62382;2624;0.0;59758;Los Angeles, California, US;;;6.213.899.303.991.870;4.206.341.572.889.610;1314;55
6037.0;Los Angeles;California;US;2020-06-08T03:33:22;3.430.828.379;-1.182.282.411;63844;2645;0.0;61199;Los Angeles, California, US;;;6.359.529.786.862.510;4.142.910.845.185.130;1462;21
6037.0;Los Angeles;California;US;2020-06-09T03:33:03;3.430.828.379;-1.182.282.411;64690;2656;0.0;62034;Los Angeles, California, US;;;6.443.800.230.438.820;4.105.735.044.056.260;846;11
6037.0;Los Angeles;California;US;2020-06-10T04:07:00;3.430.828.379;-1.182.282.411;65945;2710;0.0;63235;Los Angeles, California, US;;;6.568.811.349.455.680;4.109.485.177.041.470;1255;54
6037.0;Los Angeles;California;US;2020-06-11T03:33:41;3.430.828.379;-1.182.282.411;67111;2768;0.0;64343;Los Angeles, California, US;;;6.684.957.138.119.950;412.451.013.991.745;1166;58
6037.0;Los Angeles;California;US;2020-06-12T05:09:52;3.430.828.379;-1.182.282.411;68959;2818;0.0;66141;Los Angeles, California, US;;;6.869.037.256.002.940;4.086.486.172.943.340;1848;50
6037.0;Los Angeles;California;US;2020-06-13T03:33:14;3.430.828.379;-1.182.282.411;70529;2834;0.0;67695;Los Angeles, California, US;;;7.025.425.667.840.770;4.018.205.277.261.830;1570;16
6037.0;Los Angeles;California;US;2020-06-14T03:33:15;3.430.828.379;-1.182.282.411;72057;2894;0.0;69163;Los Angeles, California, US;;;7.177.630.440.635.800;4.016.264.901.397.500;1528;60
6037.0;Los Angeles;California;US;2020-06-15T03:33:14;3.430.828.379;-1.182.282.411;73018;2907;0.0;70111;Los Angeles, California, US;;;7.273.356.086.353.090;39.812.101.125.749.800;961;13
6037.0;Los Angeles;California;US;2020-06-16T04:33:09;3.430.828.379;-1.182.282.411;73832;2926;0.0;70906;Los Angeles, California, US;;;7.354.438.995.420.600;3.963.051.251.489.860;814;19
6037.0;Los Angeles;California;US;2020-06-17T04:33:21;3.430.828.379;-1.182.282.411;75162;2960;0.0;72202;Los Angeles, California, US;;;7.486.920.898.442.460;3.938.160.240.547.080;1330;34
6037.0;Los Angeles;California;US;2020-06-18T04:33:18;3.430.828.379;-1.182.282.411;77260;2992;0.0;74268;Los Angeles, California, US;;;7.695.903.629.675.420;3.872.637.846.233.490;2098;32
6037.0;Los Angeles;California;US;2020-06-19T04:33:17;3.430.828.379;-1.182.282.411;78348;3027;0.0;75321;Los Angeles, California, US;;;7.804.279.802.974.500;3.863.531.934.446.310;1088;35
6037.0;Los Angeles;California;US;2020-06-20T04:33:19;3.430.828.379;-1.182.282.411;79655;3065;0.0;76590;Los Angeles, California, US;;;7.934.470.665.568.160;3.847.843.826.501.780;1307;38
6037.0;Los Angeles;California;US;2020-06-21T04:33:19;3.430.828.379;-1.182.282.411;81709;3112;0.0;78597;Los Angeles, California, US;;;8.139.070.536.851.530;3.808.637.971.337.300;2054;47
6037.0;Los Angeles;California;US;2020-06-22T04:33:20;3.430.828.379;-1.182.282.411;83414;3121;0.0;80293;Los Angeles, California, US;;;8.308.906.359.898.340;3.741.578.152.348.520;1705;9
6037.0;Los Angeles;California;US;2020-06-23T04:33:22;3.430.828.379;-1.182.282.411;86017;3137;0.0;82880;Los Angeles, California, US;;;8.568.192.370.098.250;3.646.953.509.190.040;2603;16
6037.0;Los Angeles;California;US;2020-06-24T04:33:28;3.430.828.379;-1.182.282.411;88512;3171;0.0;85341;Los Angeles, California, US;;;881.672.045.133.098;3.582.565.075.921.900;2495;34
6037.0;Los Angeles;California;US;2020-06-25T05:26:54;3.430.828.379;-1.182.282.411;89633;3207;0.0;86426;Los Angeles, California, US;;;8.928.383.769.592.250;3.577.923.309.495.380;1121;36
6037.0;Los Angeles;California;US;2020-06-26T04:33:43;3.430.828.379;-1.182.282.411;91577;3247;0.0;88330;Los Angeles, California, US;;;912.202.649.100.164;3.545.650.108.651.730;1944;40
6037.0;Los Angeles;California;US;2020-06-27T04:33:35;3.430.828.379;-1.182.282.411;93391;3269;0.0;90122;Los Angeles, California, US;;;930.271.985.346.904;35.003.372.916.019.700;1814;22
6037.0;Los Angeles;California;US;2020-06-28T04:34:04;3.430.828.379;-1.182.282.411;95385;3285;0.0;92100;Los Angeles, California, US;;;9.501.343.097.548.410;34.439.377.260.575.500;1994;16
6037.0;Los Angeles;California;US;2020-06-29T04:33:44;3.430.828.379;-1.182.282.411;97918;3305;0.0;94613;Los Angeles, California, US;;;9.753.656.376.010.330;33.752.731.877.693.500;2533;20
6037.0;Los Angeles;California;US;2020-06-30T04:33:48;3.430.828.379;-1.182.282.411;100958;3331;0.0;97627;Los Angeles, California, US;;;10.056.472.154.346;32.993.918.263.040.000;3040;26
6037.0;Los Angeles;California;US;2020-07-01T04:33:52;3.430.828.379;-1.182.282.411;103850;3371;0.0;100479;Los Angeles, California, US;;;10.344.545.585.578.400;32.460.279.248.916.700;2892;40
6037.0;Los Angeles;California;US;2020-07-02T04:33:46;3.430.828.379;-1.182.282.411;105665;3405;0.0;102260;Los Angeles, California, US;;;10.525.338.558.499.200;3.222.448.303.601.000;1815;34
6037.0;Los Angeles;California;US;2020-07-03T04:33:54;3.430.828.379;-1.182.282.411;107792;3457;0.0;104335;Los Angeles, California, US;;;10.737.209.992.880.800;32.071.025.679.085.600;2127;52
6037.0;Los Angeles;California;US;2020-07-04T04:33:51;3.430.828.379;-1.182.282.411;107806;3457;0.0;104349;Los Angeles, California, US;;;1.073.860.453.922.840;3.206.686.084.262.470;14;0
6037.0;Los Angeles;California;US;2020-07-05T04:33:46;3.430.828.379;-1.182.282.411;107826;3457;0.0;104369;Los Angeles, California, US;;;10.740.596.748.296.400;32.060.912.952.349.100;20;0
6037.0;Los Angeles;California;US;2020-07-06T04:33:57;3.430.828.379;-1.182.282.411;115024;3487;0.0;111537;Los Angeles, California, US;;;11.457.592.791.868.800;303.154.124.356.656;7198;30
6037.0;Los Angeles;California;US;2020-07-07T04:34:00;3.430.828.379;-1.182.282.411;116570;3534;0.0;113036;Los Angeles, California, US;;;11.611.590.552.825.000;3.031.654.799.691.170;1546;47
6037.0;Los Angeles;California;US;2020-07-08T05:33:48;3.430.828.379;-1.182.282.411;120764;3582;0.0;117182;Los Angeles, California, US;;;12.029.356.794.384.200;29.661.157.298.532.600;4194;48
6037.0;Los Angeles;California;US;2020-07-09T04:34:23;3.430.828.379;-1.182.282.411;123256;3643;0.0;119613;Los Angeles, California, US;;;12.277.586.044.256.700;29.556.370.480.950.200;2492;61
6037.0;Los Angeles;California;US;2020-07-10T04:34:24;3.430.828.379;-1.182.282.411;124992;3690;0.0;121302;Los Angeles, California, US;;;12.450.509.791.358.900;2.952.188.940.092.160;1736;47
6037.0;Los Angeles;California;US;2020-07-11T04:34:26;3.430.828.379;-1.182.282.411;127439;3744;0.0;123695;Los Angeles, California, US;;;1.269.425.657.082.840;29.378.761.603.590.700;2447;54
6037.0;Los Angeles;California;US;2020-07-12T04:34:30;3.430.828.379;-1.182.282.411;130394;3795;0.0;126599;Los Angeles, California, US;;;1.298.860.546.062.510;2.910.409.988.189.640;2955;51
6037.0;Los Angeles;California;US;2020-07-13T04:43:04;3.430.828.379;-1.182.282.411;133549;3809;0.0;129740;Los Angeles, California, US;;;13.302.876.441.101.700;2.852.136.668.937.990;3155;14
6037.0;Los Angeles;California;US;2020-07-14T04:34:46;3.430.828.379;-1.182.282.411;136357;3824;0.0;132533;Los Angeles, California, US;;;13.582.582.594.248.600;28.044.031.476.198.500;2808;15
6037.0;Los Angeles;California;US;2020-07-15T04:34:39;3.430.828.379;-1.182.282.411;140576;3897;0.0;136679;Los Angeles, California, US;;;14.002.839.097.142.800;27.721.659.458.229;4219;73
6037.0;Los Angeles;California;US;2020-07-16T04:44:59;3.430.828.379;-1.182.282.411;143207;3943;0.0;139264;Los Angeles, California, US;;;1.426.491.420.003.790;27.533.570.286.368.600;2631;46
6037.0;Los Angeles;California;US;2020-07-17T04:34:50;3.430.828.379;-1.182.282.411;147678;3989;0.0;143689;Los Angeles, California, US;;;14.710.272.537.188.800;2.701.147.090.291.030;4471;46
6037.0;Los Angeles;California;US;2020-07-18T04:34:45;3.430.828.379;-1.182.282.411;150424;4048;0.0;146376;Los Angeles, California, US;;;14.983.802.842.224.900;26.910.599.372.440.500;2746;59
6037.0;Los Angeles;California;US;2020-07-19T04:34:58;3.430.828.379;-1.182.282.411;153152;4084;0.0;149068;Los Angeles, California, US;;;15.255.540.159.099.800;2.666.631.842.875.050;2728;36
6037.0;Los Angeles;California;US;2020-07-20T05:34:40;3.430.828.379;-1.182.282.411;155917;4096;0.0;151821;Los Angeles, California, US;;;15.530.963.062.750.500;2.627.038.744.973.280;2765;12
6037.0;Los Angeles;California;US;2020-07-21T04:38:46;3.430.828.379;-1.182.282.411;159045;4104;0.0;154941;Los Angeles, California, US;;;15.842.544.560.985.300;25.804.017.730.830.800;3128;8
6037.0;Los Angeles;California;US;2020-07-22T04:34:42;3.430.828.379;-1.182.282.411;162025;4155;0.0;157870;Los Angeles, California, US;;;16.139.383.712.117.000;25.644.190.711.309.900;2980;51
6037.0;Los Angeles;California;US;2020-07-23T05:15:04;3.430.828.379;-1.182.282.411;165134;4215;0.0;160919;Los Angeles, California, US;;;1.644.907.261.173.720;2.552.472.537.454.430;3109;60
6037.0;Los Angeles;California;US;2020-07-24T05:30:40;3.430.828.379;-1.182.282.411;166868;4263;0.0;162605;Los Angeles, California, US;;;16.621.797.137.932.600;2.554.713.905.602.030;1734;48
6037.0;Los Angeles;California;US;2020-07-25T04:47:39;3.430.828.379;-1.182.282.411;168935;4300;0.0;164635;Los Angeles, California, US;;;16.827.691.945.110.200;25.453.576.819.486.700;2067;37
6037.0;Los Angeles;California;US;2020-07-26T04:35:00;3.430.828.379;-1.182.282.411;172325;4351;0.0;167974;Los Angeles, California, US;;;17.165.371.382.135.800;25.248.803.133.613.800;3390;51
6037.0;Los Angeles;California;US;2020-07-27T04:35:02;3.430.828.379;-1.182.282.411;174017;4360;0.0;169657;Los Angeles, California, US;;;17.333.912.269.288.400;2.505.502.335.978.660;1692;9
6037.0;Los Angeles;California;US;2020-07-28T04:58:43;3.430.828.379;-1.182.282.411;176028;4375;0.0;171653;Los Angeles, California, US;;;1.753.422.889.107.560;2.485.400.049.992.040;2011;15
6037.0;Los Angeles;California;US;2020-07-29T04:35:11;3.430.828.379;-1.182.282.411;178642;4426;0.0;174216;Los Angeles, California, US;;;1.779.461.061.626.290;24.775.808.600.441.100;2614;51
6037.0;Los Angeles;California;US;2020-07-30T04:35:05;3.430.828.379;-1.182.282.411;183456;4518;0.0;178938;Los Angeles, California, US;;;18.274.135.338.930.000;24.627.158.555.729.900;4814;92
6037.0;Los Angeles;California;US;2020-07-31T04:35:18;3.430.828.379;-1.182.282.411;186036;4559;0.0;181477;Los Angeles, California, US;;;1.853.113.030.870.170;2.450.600.958.954.180;2580;41
6037.0;Los Angeles;California;US;2020-08-01T04:36:27;3.430.828.379;-1.182.282.411;188541;4624;0.0;183917;Los Angeles, California, US;;;1.878.065.449.446.840;2.452.516.959.175.980;2505;65
6037.0;Los Angeles;California;US;2020-08-02T04:34:47;3.430.828.379;-1.182.282.411;190857;4669;0.0;186188;Los Angeles, California, US;;;19.011.352.304.542.600;2.446.334.166.417.780;2316;45
6037.0;Los Angeles;California;US;2020-08-03T04:34:35;3.430.828.379;-1.182.282.411;192177;4693;0.0;187484;Los Angeles, California, US;;;1.914.283.810.303.040;2.442.019.596.517.790;1320;24
6037.0;Los Angeles;California;US;2020-08-04T04:41:59;3.430.828.379;-1.182.282.411;193877;4702;0.0;189175;Los Angeles, California, US;;;1.931.217.587.381.020;24.252.489.980.761;1700;9
6037.0;Los Angeles;California;US;2020-08-05T04:34:43;3.430.828.379;-1.182.282.411;195805;4760;0.0;191045;Los Angeles, California, US;;;1.950.422.482.796.520;24.309.900.155.767.200;1928;58
6037.0;Los Angeles;California;US;2020-08-06T04:35:02;3.430.828.379;-1.182.282.411;198165;4827;0.0;193338;Los Angeles, California, US;;;19.739.305.497.989.000;2.435.848.913.783.960;2360;67
6037.0;Los Angeles;California;US;2020-08-07T04:35:11;3.430.828.379;-1.182.282.411;201200;4869;0.0;196331;Los Angeles, California, US;;;2.004.162.322.405.760;24.199.801.192.842.900;3035;42
6037.0;Los Angeles;California;US;2020-08-08T04:34:53;3.430.828.379;-1.182.282.411;204258;4919;0.0;199339;Los Angeles, California, US;;;20.346.231.990.554.500;2.408.228.808.663.550;3058;50
6037.0;Los Angeles;California;US;2020-08-09T04:34:54;3.430.828.379;-1.182.282.411;206778;4967;0.0;201811;Los Angeles, California, US;;;2.059.725.033.312.220;24.020.930.659.934.800;2520;48
6037.0;Los Angeles;California;US;2020-08-10T04:34:55;3.430.828.379;-1.182.282.411;208563;4977;0.0;203586;Los Angeles, California, US;;;2.077.505.499.244.100;238.632.931.056.803;1785;10
6037.0;Los Angeles;California;US;2020-08-11T04:35:08;3.430.828.379;-1.182.282.411;210543;4998;0.0;205545;Los Angeles, California, US;;;2.097.228.369.017.280;2.373.861.871.446.680;1980;21
6037.0;Los Angeles;California;US;2020-08-12T04:27:29;3.430.828.379;-1.182.282.411;210874;4999;0.0;205875;Los Angeles, California, US;;;21.005.254.750.248.200;23.706.099.376.879.000;331;1
6037.0;Los Angeles;California;US;2020-08-13T04:29:15;3.430.828.379;-1.182.282.411;214283;5112;0.0;209171;Los Angeles, California, US;;;2.134.482.678.588.840;2.385.630.217.982.760;3409;113
6037.0;Los Angeles;California;US;2020-08-14T04:51:19;3.430.828.379;-1.182.282.411;214425;5113;0.0;209312;Los Angeles, California, US;;;21.358.971.470.271.200;2.384.516.730.791.650;142;1
6037.0;Los Angeles;California;US;2020-08-15T04:27:31;3.430.828.379;-1.182.282.411;218831;5215;0.0;213616;Los Angeles, California, US;;;2.179.785.512.795.110;2.383.117.565.609.990;4406;102
6037.0;Los Angeles;California;US;2020-08-16T04:27:42;3.430.828.379;-1.182.282.411;220867;5246;0.0;215621;Los Angeles, California, US;;;22.000.662.011.073.200;2.375.185.066.125.760;2036;31
6037.0;Los Angeles;California;US;2020-08-17T04:27:20;3.430.828.379;-1.182.282.411;221971;5254;0.0;216717;Los Angeles, California, US;;;22.110.631.951.626.700;2.366.975.866.216.750;1104;8
6037.0;Los Angeles;California;US;2020-08-18T04:27:56;3.430.828.379;-1.182.282.411;223230;5273;0.0;217957;Los Angeles, California, US;;;2.223.604.151.245.720;23.621.377.055.055.300;1259;19
6037.0;Los Angeles;California;US;2020-08-19T04:27:00;3.430.828.379;-1.182.282.411;224105;5340;0.0;218765;Los Angeles, California, US;;;2.232.320.065.918.210;23.828.116.284.777.200;875;67
6037.0;Los Angeles;California;US;2020-08-20T04:27:43;3.430.828.379;-1.182.282.411;225827;5392;0.0;220435;Los Angeles, California, US;;;22.494.729.859.936.700;23.876.684.364.579.900;1722;52
6037.0;Los Angeles;California;US;2020-08-21T04:27:41;3.430.828.379;-1.182.282.411;227346;5446;0.0;221900;Los Angeles, California, US;;;2.264.603.813.865.110;2.395.467.701.213.120;1519;54
6037.0;Los Angeles;California;US;2020-08-22T04:27:49;3.430.828.379;-1.182.282.411;229054;5491;0.0;223563;Los Angeles, California, US;;;22.816.172.793.058.100;23.972.513.031.861.400;1708;45
